name,price,condition,brand,model,memory_GB,title,info,link
POWERCOLOR AMD Radeon RX 6900 XT 16 GB,465.0,Pre-Owned,POWERCOLOR,AMD Radeon RX 6900 XT,16.0,Powercolor Red Devil AMD Radeon 6900XT 16GB Graphics Card,Pre-Owned · PowerColor · AMD Radeon RX 6900 XT · 16 GB,https://www.ebay.com/itm/225613174113?epid=8043926937&hash=item348797d561%3Ag%3An1oAAOSw0zVkhQ4W&amdata=enc%3AAQAIAAAA4GVIstFjrafjtMp2vhAAUhe9%2BVQ4zvuZjrJlw2WbzxAN0IvqE0qc7yrAbxVftwYg5oZ0qDVVcuw4olluOt%2BDFYYzJyynyhks7kGixyb73AKOP2B9tFou9fppnjib9ufE8AZA6ZdWPF9ro9iAM8RhXKxkymu6xQloGRZOzv0EcYgWOW1pR5uqmvpNtmARFs4y3hoyi3MtPEUaLTIPmEUjcWfyf3eJ86voJioyEeMBhyGvwsOF9ETvTjdNf%2Fpw%2BzjbiN7gElg0%2B9GrjM2Lt%2B9677tUuC7OaTeEsW7zs%2B6SM6nZ%7Ctkp%3ABk9SR9DS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
ASUS NVIDIA GeForce GTX 1660 6 GB,99.0,Open Box,ASUS,NVIDIA GeForce GTX 1660,6.0,ASUS Phoenix NVIDIA GeForce GTX 1660 SUPER OC 6GB GDDR6 Graphics Card...,Open Box · ASUS · NVIDIA GeForce GTX 1660 · 6 GB,https://www.ebay.com/itm/235050459035?epid=24035060681&hash=item36ba195f9b%3Ag%3AKcUAAOSwhmpkgqQ%7E&amdata=enc%3AAQAIAAAA4Azvt5Mu4JuKnqjb5%2FX%2FWNzKDmoZKmEeTiE6gQ%2BDH3gVvXb5rWnzT6L6a3SrhWoUXMQ57RKJr%2BKvqN24hwb6tsWKccjqL0hSm%2BJj6Pz0neQoSJfq8vsc9PkkALJ4JW9HjiPCMXHDZ5PfCeiio0B%2Fci6I7jOfL4GKhjga7Og4OrfN%2F3Pscj9ufx%2F6GLchuqa8z1%2BdhpUgDORmNrdGO6ipprHCPE0OYa0NbcXfxluBQXojvh7eA3f7NG7CDaiFkZBC%2BgcDX1KemJxW74dvElMI3hHndWRokDp9LphUQ5DjNRiY%7Ctkp%3ABk9SR9DS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce RTX 2070 8 GB,185.0,Pre-Owned,EVGA,NVIDIA GeForce RTX 2070,8.0,EVGA NVIDIA GeForce RTX 2070 XC 8GB GDDR6 Graphics Card (08G-P4-2172-KR),Pre-Owned · EVGA · NVIDIA GeForce RTX 2070 · 8 GB,https://www.ebay.com/itm/354849674080?epid=5028682782&hash=item529eb05360%3Ag%3AztkAAOSwlctkiiUd&amdata=enc%3AAQAIAAAAwIBX6G6SUtvScpy8oaNYslsr7n50%2BZnY6IyFqEVAQ4elbmxFhvFKR81OTkrmXmhfAcEawbILxh0xPvKnB1gc%2Bnr6kwMu2QJCjh5hwSrK12Ru5i7kuIQGFIk9ytrum7MG2nAdaOnkS0F6lkggTnJMAVTBKLGtAgpeTynVtZ3Ppo0RgDkAHFeXZcOFY8sgjAJRsFCWKb9fpHo8G2PsrdngehRJ1GV2yn535PDexB09zU4SGFki4kBKq5ZtrtoY3J%2BGAw%3D%3D%7Ctkp%3ABk9SR9DS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce GTX 1080 Ti 11 GB,230.0,Pre-Owned,EVGA,NVIDIA GeForce GTX 1080 Ti,11.0,EVGA GeForce GTX 1080 Ti SC 11GB GDDR5X Graphics Card (11G-P4-6393-KR),Pre-Owned · EVGA · NVIDIA GeForce GTX 1080 Ti · 11 GB,https://www.ebay.com/itm/204360577210?epid=4038161265&hash=item2f94d6f0ba%3Ag%3A-sYAAOSwXoBkf7NL&amdata=enc%3AAQAIAAAAwHFTZ7JdG2xKSE%2B%2Bu1mpGgEXxCb0ts0KJMMt5zPrbWgtltkZt4SBBBWqu2vIK6i1P055N%2B6CiHnvcOwoDn6sD6wi3L3GSzVAnOQikZEIRsHpPmAxaUhBOWRNjfQaGCPsR4pKrNUzl2vZBtdx%2BZczycEz8o4%2BhfASAxEV6A%2B%2F78KUmW3nA4zGnxSydKk8%2FzHigjXWxXzBJocM%2BQMMSH3vdIxP8dI1DjMNEy9sB%2FnGYWU3d3D3OY%2B9ia8KS2e9fu6xeQ%3D%3D%7Ctkp%3ABk9SR9DS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
GIGABYTE NVIDIA GeForce RTX 3070 8 GB,319.0,Pre-Owned,GIGABYTE,NVIDIA GeForce RTX 3070,8.0,GIGABYTE RTX 3070 Vision OC 8GB GDDR6 Graphics Card (GVN3070VISIONOC8GD),Pre-Owned · GIGABYTE · NVIDIA GeForce RTX 3070 · 8 GB,https://www.ebay.com/itm/295759378783?epid=15049013786&hash=item44dca1f95f%3Ag%3AwKcAAOSwhJlkif0u&amdata=enc%3AAQAIAAAAwHgw7StZWUQNnPLtS2qtMaV0QleAKCIG35us%2BEeArz8MLMjEUbieelpOw4uYMoiNpRUqEnfJVuTRY9lDGAKLuEtKRApGIXjs2p8Fh%2BH%2BiFlEm9iAXnyjI5z8GhfE1yD1rY6dZ7cwkCK2B3HOLqSJUiC0S5YjPLchm8evx0gGxAqb39S%2F3XSOdyimtpWEpQ4RaNo2Y0JDdmFjN62SyaE%2BHnd4UHM8ppOOkzr31TnIK0hwcXhGwWXLA423yFchJ564rQ%3D%3D%7Ctkp%3ABk9SR9DS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
MSI NVIDIA GeForce RTX 3070 Ti 8 GB,340.0,Pre-Owned,MSI,NVIDIA GeForce RTX 3070 Ti,8.0,MSI GeForce RTX 3070 Ti VENTUS 3X OC 8GB GDDR6X Graphics Card EXCELLENT,Pre-Owned · MSI · NVIDIA GeForce RTX 3070 Ti · 8 GB,https://www.ebay.com/itm/266293618340?epid=11047869648&hash=item3e005626a4%3Ag%3ABuQAAOSwsPJkcrbi&amdata=enc%3AAQAIAAAAwCKGbZq8oiGTic3PvhRxpfQBNICFLqr5ytYuAi4vJeWpWpMJb6bHyzud9pmrRs2kLX7bnsQHjSkz%2FdgzfNIJ03%2FK7Zk7vCdnhZI2bgVHh%2BByMbhMk8YC7oS8QL%2BYgtsagzvuDeJQltxlMAUgm%2Bfrga49547oWwcvOL3xJsmNPfqjdAPkD97BYc1YZAvkvF69uzkB17T9G2%2Bs4VsmOW6Om1QiPSRyO2tkHz0tHcMt6uPPjKMD5O%2BD1QCAu7suyVtMxQ%3D%3D%7Ctkp%3ABk9SR9DS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
NVIDIA NVIDIA GeForce RTX 3080 10 GB,450.0,Pre-Owned,NVIDIA,NVIDIA GeForce RTX 3080,10.0,NVIDIA GeForce RTX 3080 Founders Edition 10GB GDDR6X Graphics Card -...,Pre-Owned · NVIDIA · NVIDIA GeForce RTX 3080 · 10 GB,https://www.ebay.com/itm/364306070644?epid=4040934334&hash=item54d2557c74%3Ag%3A3twAAOSwEkRkjO5g&amdata=enc%3AAQAIAAAA4CzDXjlwKa7laBmHBfB9nDhiexgqP7T2FvmLxtOdOgtYPPAb19iO4UZ2IxzIQdK5fs%2FIud3mWT3hz9o%2BCFL73cCbWUV5zsLq2BiRDIJI7hYDpdLCdZ26N%2BWyLZpzpnBREKj12tEQivTr4a5SF39H3K82%2BQM2mMg8Vi6L1kc2Y%2BblSkHWre6YXj3MXWYDXsEqlZs3jtcv6XK3crSZ7fxaDg7txlai5guam1rcY0XTNDCL0EAdO6noma%2BTK%2FmDqEiLbtHceABY8NNwDV31V7xDJ8HPYNTCP7IV6HQc53gSetxZ%7Ctkp%3ABk9SR9LS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
SAPPHIRE AMD Radeon RX 580 8 GB,92.0,Open Box,SAPPHIRE,AMD Radeon RX 580,8.0,SAPPHIRE Pulse Radeon RX 580 8GB GDDR5 Graphics Card,Open Box · SAPPHIRE · AMD Radeon RX 580 · 8 GB,https://www.ebay.com/itm/175766464684?epid=23027545256&hash=item28ec7f68ac%3Ag%3AIc0AAOSw7utgrRcd&amdata=enc%3AAQAIAAAA4JZgTvHqv7qUhkKXVnGgoUyevqfoo2%2Bg%2BxxPDdtJInSmh4vv5ahw4jKgu5Wf0P4biFIwpNsZtg3469udTg%2F2BF2SQxbOJknycCgmlsP2kgVjorhNV20HRzGaZwRzaH2%2BTMs0NZJE1vEnAEj3EFvw%2FQlXm53mufFd%2B0nDfJz1GG546QW9bn5hWHK%2Fkr1kKbcznXQ5mrFzIrcU7GC38vGivr1Np4WagEnapcGt5R0tg%2BWZCL4Epehf2wjq4QDETW2MFWuyF4K6m%2BvrOgOJDI4RZ9WGR%2FiynQEMjIvgMnAUjNas%7Ctkp%3ABk9SR9LS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
GIGABYTE NVIDIA GeForce RTX 3070 8 GB,248.5,Pre-Owned,GIGABYTE,NVIDIA GeForce RTX 3070,8.0,GIGABYTE GeForce RTX 3070 GAMING OC 8GB GDDR6 Graphics Video Card RT1052,Pre-Owned · GIGABYTE · NVIDIA GeForce RTX 3070 · 8 GB,https://www.ebay.com/itm/115831348710?epid=23041893054&hash=item1af8161de6%3Ag%3ApxgAAOSw6cNkVBNt&amdata=enc%3AAQAIAAAA4GiBYW3gzjnyaHnHZ0ovOWrHAwpKyrF7ufR4zZh05Iagej8qr3VkHBkVrQgT8NW40TQqFjQvBXR%2F1CB0%2FcQDs74AHJGaDePq4NxOK8mOet%2FEzkzOnCW6pBeFUs4V05YHkV92JJtF10PEw7HgHt6rncy16zgEBlrzZS5%2FXaTdmBZDK7YynYL4UNGyU%2B1stszTbi7WIZq93rjASlc22zvyA9Kl2T7K7Y3ysCZXdlgcsgDWjTkrAhm%2BzEriD2Ugwwa85nGvQUFLspyYYtFHTNWd2q1J64DGSh5k%2BfSP%2BDCzlks%2F%7Ctkp%3ABk9SR9LS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
GIGABYTE NVIDIA GeForce RTX 3070 8 GB,281.0,Pre-Owned,GIGABYTE,NVIDIA GeForce RTX 3070,8.0,GIGABYTE GeForce RTX 3070 GAMING OC 8GB GDDR6 Graphics Video Card RT1055,Pre-Owned · GIGABYTE · NVIDIA GeForce RTX 3070 · 8 GB,https://www.ebay.com/itm/115831348387?epid=23041893054&hash=item1af8161ca3%3Ag%3AfKIAAOSwbT1kW9IS&amdata=enc%3AAQAIAAAAwFnYmp2zVcW5%2BN37Sg1UzNBWaGS4gzA6g5ugNMTRk8eJa3RsKhPNAb64Nfe0CWDXl8c3B08Q98jggwXKGoqlGitztHG5DbtZaW3GlHeOOHSX6zoSukNlXzyRvF2uXgtsaMC5f8L8zaRnJ5PYYJV1iydJOIazTYgkx%2FQS7QwWDSCT%2BjT8TfgGptlRgOrfpxTGNHgMIISjUE0eFcP8L6mssWi9P9zTIflsfoHWdsar4wdCiZ1VlVa9gmXS%2FzS4tsqI%2Fw%3D%3D%7Ctkp%3ABk9SR9LS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
MSI NVIDIA GeForce RTX 3070 8 GB,287.0,Pre-Owned,MSI,NVIDIA GeForce RTX 3070,8.0,MSI GeForce RTX 3070 VENTUS 3X OC 8GB GDDR6 Graphics Card RT1042,Pre-Owned · MSI · NVIDIA GeForce RTX 3070 · 8 GB,https://www.ebay.com/itm/125973863263?epid=16043530817&hash=item1d54a09b5f%3Ag%3Ato8AAOSw4-tkSDcS&amdata=enc%3AAQAIAAAA4FMO0ZwNpfUmk%2FgfHwOQz4R%2FFkenwf6sB033gwaMneieUlrOA9u9yU9wNN2locWFnzhMNqlq%2Fu99o4uRYEeaFdYqQAIvpDx28uSjLZoDwBd%2FJptIT427IvVkU1kWPsdwTfLAcVLpz6ez0TJ59AOZ4Yg%2Fd2%2BQ0vc6vGvh8W8Z7qgN8jmF4eX1%2BemTsqHB6eV3s3Qp%2Bsil3Lba%2B6l%2FMoBjeC6083ekfdrMVbsRXOLTRtVBbLeEHioHUjwhZ1IC31a3PPuG1Q9r1EXBaxJUGJDZmeqQSAl%2FL1iSgeO9ncYnnU8u%7Ctkp%3ABk9SR9LS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
GIGABYTE NVIDIA GeForce RTX 3060 Ti 8 GB,218.5,Pre-Owned,GIGABYTE,NVIDIA GeForce RTX 3060 Ti,8.0,GIGABYTE GeForce RTX 3060 Ti GAMING OC 8GB GDDR6 Video Graphics Card  - RT1031,Pre-Owned · GIGABYTE · NVIDIA GeForce RTX 3060 Ti · 8 GB,https://www.ebay.com/itm/125973862753?epid=25043318801&hash=item1d54a09961%3Ag%3AbmgAAOSwzhNkRqkc&amdata=enc%3AAQAIAAAA4DBJwbAX8Mf3DE80aeaAcYSaaAp1fxSWOvtyV8C59e8Uv2y4JCVtTkENADgAF7wivWniJUUj0sItdU10FTyhdgB6pMFLA2cJPTFQIMAsmsUxUceZSrCOBmVkmB%2Fvoi9p20VURR6BcQe2FCatOZnyULtxZCfzrKTJck8PHM2rwhcDWSCoj%2BO%2BsZ6VbkKTeYKMaLEZPP9bidowfnI9LOcJkiHKE%2BmlXBVWneO4lcPjE9X913kY8Bp0ZI5m8X%2FmKpWeqHG1D%2Fm1Iz4tBB4EBHHSllszfVXvANbut%2F9qDMqSF3%2FZ%7Ctkp%3ABk9SR9LS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
GIGABYTE NVIDIA GeForce RTX 3060 Ti 8 GB,277.0,Pre-Owned,GIGABYTE,NVIDIA GeForce RTX 3060 Ti,8.0,GIGABYTE GeForce RTX 3060 Ti GAMING OC 8GB GDDR6 Video Graphics Card  - RT1023,Pre-Owned · GIGABYTE · NVIDIA GeForce RTX 3060 Ti · 8 GB,https://www.ebay.com/itm/125973862229?epid=25043318801&hash=item1d54a09755%3Ag%3AEZEAAOSwcJlkQXko&amdata=enc%3AAQAIAAAA4Je7gTxw2FDOwxBPEw2nLCn25aSW5UQ8Gxw3nxCPyL7vnpbK8Ef2iJVz1TTLwLcVtAgK%2BBZMvu%2BkIx0QSk2NLOCCanS3kKFlOAh7nusML07YkohhH28zBc1vt%2FSCr0XeB7PetbnW09Q3AHjI8lBe1urKBT2ezRaZhvW0VRuCgYoukzjX0QBNkaw%2ByiM82lWaRbw3LvUm%2BhhiPCRiCWolWScpFKWmRpHSE1uN2LV9f%2BRSWoKgxmoxQqmYloMZc1YEhfJFRGT4q%2F%2FsRUZe5Oa3%2FTyLZXh1iqD5W5D0AFoEO%2B2L%7Ctkp%3ABk9SR9LS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
GIGABYTE NVIDIA GeForce RTX 3060 Ti 8 GB,283.0,Pre-Owned,GIGABYTE,NVIDIA GeForce RTX 3060 Ti,8.0,GIGABYTE GeForce RTX 3060 Ti GAMING OC PRO 8GB GDDR6 Graphics Card RT1022,Pre-Owned · GIGABYTE · NVIDIA GeForce RTX 3060 Ti · 8 GB,https://www.ebay.com/itm/115831347243?epid=11043321202&hash=item1af816182b%3Ag%3ARQ0AAOSwxeFkQXZ0&amdata=enc%3AAQAIAAAA4OMsKBA5AowkOqGOCYr8tZASe8zzSKEre8Or8B%2FtnqaCD9g4WHvdwCB%2Fb1fwEdQdPzDB2UKd6bxNAMC0KrWn7Twv%2B1jiiWejlk9SHCguPYqKDD%2BoenoNxp7jlO2eHO%2BVMBYMAmYEDxDmP8oYyCogzwO6j%2Fg%2F5NZS%2FQY1FAvt%2Bg5ghUB0drNTDs8qPQZHgFdWJsQHid9%2BGoOZPrZSLBOZvXzhHLRfJpxdErufXXudgAgpXPMKvns2fTVXHFofxs98KYJGOpoQqe%2Bo8Hcybj1FKr84GHqFwphM0fWHBz8ENL0Z%7Ctkp%3ABk9SR9LS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce RTX 3060 Ti 8 GB,243.5,Pre-Owned,EVGA,NVIDIA GeForce RTX 3060 Ti,8.0,EVGA GeForce RTX 3060 Ti XC GAMING 8GB GDDR6 Graphics Card 08G-P5-3663-KR RT1020,Pre-Owned · EVGA · NVIDIA GeForce RTX 3060 Ti · 8 GB,https://www.ebay.com/itm/125973860948?epid=12043320411&hash=item1d54a09254%3Ag%3Ak2kAAOSwsZJkQXBZ&amdata=enc%3AAQAIAAAA4MInexnTQvTRNI5ES%2BNxAx0CDtCBGekUVfcOI%2ByZjH3%2FMEwhoxF77REBjKvIy%2Bs0YjFBrdDGv0%2F6WG2nOmW5ajN1%2FRPRIPv2KDafSbC6jpor7Mdl8ezCTzVUh1MFzbMpAO8zunYs0wuVXQj%2BhpNuom8Bl1Jcy40a1kePSelqrW6qkI4jb7r%2FgWR2cRx0CGdCcyU8RNUcuBc9q%2FMAi7GYd%2F3BdfjRQpj9eh1Hat9R7kExrFd1jLnbowfn%2FhJCZ7R3KmQQND070Pwo%2B%2FX6T3xGpvA0igKqEeNqaLnakW1baqWv%7Ctkp%3ABk9SR9LS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
GIGABYTE NVIDIA GeForce RTX 3070 8 GB,275.0,Pre-Owned,GIGABYTE,NVIDIA GeForce RTX 3070,8.0,GIGABYTE GeForce RTX 3070 GAMING OC 8G GDDR6 Graphics Card - GV-N3070GAMING...,Pre-Owned · GIGABYTE · NVIDIA GeForce RTX 3070 · 8 GB,https://www.ebay.com/itm/285325507362?epid=26048919490&hash=item426eb9bb22%3Ag%3AfB8AAOSwTplkhQbF&amdata=enc%3AAQAIAAAA4Fl%2B%2BQnrNrqsN4EDHSJk0Uf%2BExGsu%2Ft2Zd%2BiId3pUGMgNqetfruCsqzep7PxT1jTgWJrJeAaKptxNxz2LNCUhwv4DuIQBvmIx%2FEmDk%2FvtliJP1ohL%2FyuAPjz6eYdBbcdjo4dXLAENGVUNd45xlKbF66pzTFIE3SXu1pnrYSDqD%2BuIIoSyCetijaqI9ubyaoVAy8HjlUGTYdSXKOv%2Fa3SZXcvzWmRMPOQ%2B%2F5Mi6NWDh9Tg6rJUlmi6ZkZoiQtycPP28ck8%2FXASgk274EgVNN%2F7VlvV25%2F64U4%2BxOm06z2GrG%2B%7Ctkp%3ABk9SR9LS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
GIGABYTE NVIDIA GeForce GTX 1050 Ti 4 GB,120.0,Pre-Owned,GIGABYTE,NVIDIA GeForce GTX 1050 Ti,4.0,GIGABYTE GeForce GTX 1050 Ti OC 4GB GDDR5 nVidia Low Profile Video Graphics Card,Pre-Owned · GIGABYTE · NVIDIA GeForce GTX 1050 Ti · 4 GB,https://www.ebay.com/itm/166178650356?hash=item26b104f8f4%3Ag%3A6%7E0AAOSwjJ5keVHE&amdata=enc%3AAQAIAAAA4AejgsPbtd4T4Cyekhpwtnh5wn1Naxm9Q2OC7GXIDf46sjV95xLlQYtz9F7vfkHVVbtTGSM%2B86H39Ai4Fywqs0Bv82LXG7ReN4DGiJTtxp1VDQ4gng0yPSvBCyRdX2mvFOwIIBaKFwKOG9C2Pw8X95CUU4Lotz6PIFdLEsAidZNIuUJ%2Bs2kxNnJK%2FUTOElmVmbrouM2LVlU5zlOfGCCIePfE8pemvt3F4xhqlnlEjNCsXyBg69fdkHYqyXGtlOisLC1UdzwEuC3rH5hQfa7Hc30XLOmlxPukTXrUKospor9t%7Ctkp%3ABk9SR9LS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
MSI NVIDIA GeForce RTX 3070 8 GB,275.0,Pre-Owned,MSI,NVIDIA GeForce RTX 3070,8.0,MSI GeForce RTX 3070 GAMING X TRIO 8GB GDDR6 Graphics Card,Pre-Owned · MSI · NVIDIA GeForce RTX 3070 · 8 GB,https://www.ebay.com/itm/295765545700?epid=22043706304&hash=item44dd0012e4%3Ag%3ABecAAOSwa2xkji1s&amdata=enc%3AAQAIAAAAwPO5gq5kNi1Z2Eu17vxueaVsFkbi%2FVBHBVRZirSSO3YifeKXQ4yj4Q1nuF64V%2FTrSdn0Y93KUKj3BTrdMyUhZsmU44QHzen7Ue%2B%2F%2B%2Bip2t69CyU%2FKGYDymc2InyZDDJVIbwyVJ8LtN3p%2BkbyBThWCg9P3yKpjf9182BTUg0RqEJ71Q4FSzylYw7nfwqESx4efmv7r3zEOwbkSglsC4StJWk%2BwBLciB5j83Xu7KIYF56Mbo6Rgx635WrUy%2FyBr3Rh0A%3D%3D%7Ctkp%3ABk9SR9LS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
MSI NVIDIA GeForce RTX 2070 SUPER 8 GB,182.5,Pre-Owned,MSI,NVIDIA GeForce RTX 2070 SUPER,8.0,MSI NVIDIA GeForce RTX 2070 SUPER VENTUS GP OC 8GB GDDR6 Graphics Card,Pre-Owned · MSI · NVIDIA GeForce RTX 2070 SUPER · 8 GB,https://www.ebay.com/itm/394680022299?epid=15037801023&hash=item5be4c3351b%3Ag%3AP1sAAOSwNhtkOFsF&amdata=enc%3AAQAIAAAA4BLp17nj%2F20FSlgnNhzsvbj0%2F%2Bh8NX0I7UIV0AD%2FOaWRLWb6%2BovyIHG2eTzwY351oGbGWy10DLGfiq8J0DFpYPagtwSavKKv%2BvpCit3tdF8p23%2BT9ObWo7q3lm3UgmpMKJuOn6CAsz9ugWFI%2FAE%2BHRJ%2FQuK3SZjXlpOdqikhex9ltOSdOtxFiQy0bHFE0zMbUZ5g9HLDUkjmwfxIXdCO%2B9KiEGe63k5X8hAaStGIz%2BTxkLNVNCOE21ZGtRXz3qI2%2FfB%2FmAuoktr5lFHrXu84T4rl6%2FVX4WFcoNkzkIgMa%2BA0%7Ctkp%3ABk9SR9LS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce GTX 1660 6 GB,52.0,Pre-Owned,EVGA,NVIDIA GeForce GTX 1660,6.0,EVGA GeForce GTX 1660 XC 6GB GDDR5 PCI Express Graphics Card (UNTESTED),Pre-Owned · EVGA · NVIDIA GeForce GTX 1660 · 6GB,https://www.ebay.com/itm/225613128640?epid=22031750613&hash=item34879723c0%3Ag%3Ah6QAAOSw5hFkhP96&amdata=enc%3AAQAIAAAAwBn34rrvL%2FeimuBG%2BafHG6G36IfLmlrQ6l%2FaaPXq1bEYvq5Iy6voWJdJfzxlZBtJ7MLlnMRf8pN32p3RCbi24XanXN1%2FJka3j8%2F574WgLPEY2xfvWcORrLHeE1hgRAIeucwe9Co1u4jH3vZrlGVfbhAQx1yOgCyDyV3RFX7u%2BusMybP8K%2FV3mhsAZUOdfHBng4klUnvtfQzI5kyjD1IodejzfTzW1gwgTEM8MBu%2F%2FlHscdLdK9AZYjHFa5r0Kx5iag%3D%3D%7Ctkp%3ABk9SR9TS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
EVGA NVIDIA GeForce RTX 3080 10 GB,500.0,Pre-Owned,EVGA,NVIDIA GeForce RTX 3080,10.0,EVGA GeForce RTX 3080 FTW3 ULTRA GAMING 10GB GDDR6X Graphics Card...,Pre-Owned · EVGA · NVIDIA GeForce RTX 3080 · 10 GB,https://www.ebay.com/itm/155602073342?epid=28049305346&hash=item243a9b36fe%3Ag%3AQCQAAOSw-%7ENkaU7H&amdata=enc%3AAQAIAAAA4E63h2s8mJSzX%2B48PMDHbKcDBUZErQI5cwT21DhilvTgNzMv7a4DyvHpjdwxH6roNR6b0Lm3yCZurQkUCesdXVa9R59B9Pmpsx2smtI0RTuryTieilUaMfxmC%2BodNnumDAS3SMwlYHxv1J38roU2Nqo6GGOzVRaX4QCMMbCDG2QTy%2FPFZVY%2B6uNib1pQqSRStQ8Fg9tli6PXdEbrlqR%2BxGJQs2ArCPjydC6OlPj6rEYfKE6ZN5UIX%2B%2Bx7XWlVm2ZlaIFLbm0IIlsKpIPbgxb9B%2BnC8ipSKNoMezuVzuvzBxw%7Ctkp%3ABk9SR9TS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
GIGABYTE NVIDIA GeForce RTX 2060 6 GB,150.0,Open Box,GIGABYTE,NVIDIA GeForce RTX 2060,6.0,Gigabyte GV-N2060OC-6GD REV2.0 GeForce RTX 2060 OC GG Graphics Card,Open Box · GIGABYTE · NVIDIA GeForce RTX 2060 · 6 GB,https://www.ebay.com/itm/304982523972?hash=item4702600044%3Ag%3AwIMAAOSwYSdkim2G&amdata=enc%3AAQAIAAAAwKm5IO4ot6MZz%2BSipe03e6%2FUHcCBbCo8UHClkWdC2vfREuTljhpGPnpsA%2B6ayE%2FdHsHb5bWL6mqdSbN7dlv6vr8gLqODbeETywZ5YBbaDFJ%2FweYJMa2HLuWzUVmYDKaELHNuL%2F2ZLrT1cJoti0SKqWWni7%2FbiKl7X0diodLg06dwnJYrC5N8terbd95C9ISSZSR6PT2J2%2FUmvmqfdeHJYjTmurmmnaRDfG4O8wCNnd9UGmUYWDMEm%2FK5qK65TVNBPg%3D%3D%7Ctkp%3ABk9SR9TS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
MSI NVIDIA GeForce RTX 3070 Ti 8 GB,320.0,Pre-Owned,MSI,NVIDIA GeForce RTX 3070 Ti,8.0,MSI GeForce RTX 3070 Ti VENTUS 3X OC 8GB GDDR6X Graphics Card,Pre-Owned · MSI · NVIDIA GeForce RTX 3070 Ti · 8 GB,https://www.ebay.com/itm/166168399019?epid=11047869648&hash=item26b0688cab%3Ag%3AMqYAAOSwR2VkdT5a&amdata=enc%3AAQAIAAAAwOYFw%2FRDfq8XEKeCjIzpE9A%2Fg1o8kX0%2FwhyZHkyjXDDTjpJORKcgtbZ6h08CTlKiawsO3mZ04e53OnJzY9G6TiUhOCKVOLrEMbTUt9zRzqD%2F5L6laIyUS3UFErA%2F40IL5TBafcLF5z2BJOw4oUtxx4e01snM9hfm2%2B7HTFi%2Fb%2BSXgTNZT3UlCzXpMqbLobck27PZt3pCoIKj9HoRpAHhEbdmTfVjFu9CNKCbT%2BYKSqMa3bVAjlKT0ZiCkfZMxHf29A%3D%3D%7Ctkp%3ABk9SR9TS3Y2fYg&LH_ItemCondition=1000%7C1500%7C2000%7C2020%7C2500%7C3000
